"","gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score","IQ"
"158","female","group B","some high school","standard","none",0.249833678888613,-0.365075372891009,0.263731449291973,-0.707649150172268
"159","female","group C","some college","standard","none",-0.419690346111861,0.163669287294144,0.400665454264097,1.77830406062382
"160","female","group C","bachelor's degree","standard","none",0.735288677337963,1.19117030597666,1.25684571369642,1.01520989610489
"161","female","group D","some college","standard","none",0.925207422277709,1.46038720079953,1.39112908111592,-0.210995635700075
"162","female","group D","associate's degree","free/reduced","none",-0.957785222919466,-0.685912894375591,-0.795747066164229,-0.576728293974035
"163","female","group C","some high school","standard","completed",0.224495157633467,1.02508601157762,0.528774950698686,-0.279875824033663
"164","female","group B","high school","standard","none",-1.19259098790296,-0.377997953106863,-0.527994496671952,-0.359858686394427
"165","female","group E","associate's degree","standard","none",1.22962188740886,1.53866449713739,1.12443295342706,-1.68297141214057
"166","female","group D","some college","free/reduced","none",0.196877772973269,-0.345019505253262,0.407865907453493,0.822369496879421
"167","female","group B","some high school","free/reduced","completed",0.528168966861203,1.3999338350924,1.32533165247369,0.378771894342935
"168","female","group C","high school","standard","none",-0.807700251289999,-0.746429397966925,-0.393082108780382,0.284945578126814
"169","female","group C","associate's degree","standard","none",1.23657656188157,1.00168869956583,0.925962639861409,1.87129732628528
"170","female","group C","some college","standard","none",0.168387835608611,0.737134447561299,0.528582505150117,1.79678633544799
"171","female","group C","some high school","standard","none",-1.14940308049517,-0.50110545112828,-0.77034644419063,-1.23555464801872
"172","female","group C","some college","free/reduced","completed",0.0802681610336211,0.466802220263001,0.134771007462249,-0.575826090118623
"173","female","group E","some college","standard","none",1.38480137261167,1.10154676242502,1.70369011079308,0.0508469540133885
"174","female","group C","associate's degree","standard","completed",1.10446902508573,1.06588344647748,1.59582770331794,1.23791234646169
"175","female","group B","some high school","free/reduced","none",-1.17074568773509,-0.722354807267624,-0.860163140958477,-1.25416763091488
"176","female","group D","associate's degree","free/reduced","completed",0.515867437780239,1.25804168090347,1.4581757545153,-0.922429009084563
"177","female","group D","high school","free/reduced","completed",-0.916640808166219,-0.90370791623363,-0.77355625521478,0.840847490143405
"178","female","group C","some college","standard","none",-0.858128697718761,-0.372558499799623,-0.795747429306622,-1.15296981566202
"179","female","group B","some high school","standard","completed",-0.81708855481865,-0.644228109885516,-0.39745357528371,-0.0915083737609045
"180","female","group D","some college","free/reduced","none",-0.540092582953216,-0.161955089917945,-0.398465987526844,-0.599014412457123
"181","female","group C","master's degree","standard","completed",0.198415118470668,1.10476239365517,1.12442288916364,0.058993953883633
"182","female","group D","associate's degree","free/reduced","completed",-1.62436965666819,-0.504732389246927,-0.663319995804433,-0.0172284980608007
"183","female","group D","some college","standard","none",0.729938835825762,-0.0529362035713631,0.595995848754609,-0.163609298320549
"184","female","group A","master's degree","free/reduced","none",-1.0559327722066,-0.182361852381227,0.388398435934797,-0.110763343638373
"185","female","group C","some high school","standard","completed",-0.469147914438453,-1.03655386668164,-0.0674082340787285,1.13353418813359
"186","female","group B","associate's degree","standard","none",0.432035177750581,1.03398497477838,0.528522883750855,0.906211246059849
"187","female","group E","some college","standard","none",0.04359500818246,0.52096967274254,0.462297576069312,1.1327239143082
"188","female","group C","high school","free/reduced","completed",0.0443676852847525,0.734906644752857,1.05990645812665,-0.213482240400303
"189","female","group E","associate's degree","standard","completed",-0.102202453678031,0.441884128061661,0.596683730993218,0.000762490219181355
"190","female","group D","bachelor's degree","standard","none",-0.0762830902752361,-0.0476941717133979,-0.398359964444521,-0.943152052328924
"191","female","group D","some high school","standard","none",-0.477526293550195,0.294274224476117,0.796577035837923,0.964712926112156
"192","female","group C","high school","standard","none",0.559629309737653,1.24218273822863,1.12506298168142,-0.951090415830584
"193","female","group E","associate's degree","standard","completed",1.06190169883748,1.05779404909207,1.19063301023457,1.57399313110247
"194","female","group C","bachelor's degree","standard","completed",1.96711937539152,2.17428544562502,2.11779510389259,1.10536863258634
"195","female","group D","associate's degree","free/reduced","completed",0.567675540294018,1.41933461707698,1.34902626403372,-0.307754251504568
"196","female","group D","some college","standard","none",2.1299957939018,2.12563812289593,2.05156001692884,-1.11210383078719
"197","female","group C","master's degree","standard","completed",0.991423510063418,1.50395628126741,1.25761201440924,-0.718435229252143
"198","female","group D","master's degree","standard","none",-0.133424212662744,-0.537395049112716,-0.132503000605224,-0.533332896859027
"199","female","group B","high school","standard","none",-0.00541660457579639,0.254843635501754,0.143907758279605,0.832908030416972
"200","female","group C","some high school","standard","completed",0.0540258369054057,0.406304322163277,0.594725664195315,0.227392432584189
"201","female","group E","bachelor's degree","free/reduced","completed",1.72003963231516,2.11603982115792,2.11820278114067,-0.321339176856525
"202","female","group B","some college","standard","none",-0.245056155339377,-0.144066771699928,-0.0617677525094531,-0.42271401996522
"203","female","group C","some high school","standard","completed",1.24140756083245,1.61742146680722,1.65456615984097,0.36236784657824
"204","female","group E","some college","standard","none",-0.321762914638905,-0.360329905958384,-0.398207245483971,-1.36307089956844
"205","female","group C","master's degree","standard","completed",-0.81125868563025,-0.219835858399046,-0.0673072177419251,0.697686430454564
"206","female","group C","associate's degree","standard","none",-1.80051355956808,-0.393815018659184,-0.729534992739106,0.301305808716346
"207","female","group D","associate's degree","standard","none",0.735127300350548,0.484996954202798,0.329867989976702,1.04538253656396
"208","female","group E","some high school","standard","completed",0.907821596323046,1.0422976122659,1.12442213865575,-0.260202979638013
"209","female","group C","some high school","free/reduced","completed",-0.132724296763034,0.753902192351098,0.59472027780068,1.03055074021092
"210","female","group C","associate's degree","free/reduced","none",-0.0505080224348396,0.611087224312194,0.397471546553857,0.788559892497569
"211","female","group E","some college","standard","completed",1.30138059833465,1.15266342579099,1.52278680030888,-0.317112577434237
"212","female","group A","some high school","standard","completed",-0.491837896144384,1.06561746249931,0.861625690857169,0.714262004883582
"213","female","group D","some high school","standard","none",-1.23214967089117,-0.760494693486611,-0.927305034935407,0.653014466132313
"214","female","group C","associate's degree","free/reduced","none",-0.402850663763865,0.473325600530782,0.405558757571678,0.200382041579409
"215","female","group B","some college","standard","none",0.263761651829536,0.449446327922715,0.661028237117904,1.47625567418326
"216","female","group C","some college","standard","completed",0.275496377806337,0.252157280720846,0.539085306347208,2.26956188970156
"217","female","group C","high school","standard","none",0.68419868902552,0.619523334911833,0.396080678086887,-1.68786321447727
"218","female","group A","associate's degree","standard","completed",-0.0883283967446897,0.13456873929519,0.397103872997817,0.364242744542099
"219","female","group D","some college","standard","none",0.839929567142705,1.11295529532801,0.861980194321195,0.850028452135029
"220","female","group C","associate's degree","standard","completed",0.505387705302775,0.451337401647015,0.993245155048936,-0.999502549461463
"221","female","group A","some high school","standard","completed",1.2268451598202,1.45939949889097,1.58923734292345,1.65323766193296
"222","female","group B","associate's degree","standard","none",-1.26845623737518,-1.35661775610771,-1.19275035813526,1.39473501221841
"223","female","group B","high school","free/reduced","none",-0.160461741780023,0.183956443597523,0.225445153550448,-1.67840500037235
"224","female","group B","some high school","standard","none",-0.296803102128812,-0.321207618278252,-0.121588979695026,0.912051201767255
"225","female","group B","high school","free/reduced","none",-0.430942206911667,0.249278244112401,0.00131573774901835,-0.0708149031033643
"226","female","group D","high school","standard","completed",0.181016524929153,0.537899595999857,0.660957173639317,0.0485100204743587
"227","female","group E","bachelor's degree","standard","completed",0.301444271925211,0.0688143309772696,0.25759942499119,1.25193948521922
"228","female","group E","master's degree","free/reduced","none",0.971792711729018,1.20608766538026,1.25789827652713,0.0967533335753486
"229","female","group C","associate's degree","standard","none",-1.1486954305255,-1.10920785975893,-0.992217205467894,-0.347208148674469
"230","female","group C","bachelor's degree","free/reduced","completed",-0.0113961221254958,1.0129305035453,0.995637698904353,-0.550783046822706
"231","female","group D","high school","free/reduced","none",-1.1092048638906,-0.806026013383513,-1.04166351038468,-0.527928736977872
"232","female","group B","bachelor's degree","standard","none",0.363629685372156,0.273904146007215,0.4182533548815,0.886316155353763
"233","female","group C","high school","standard","none",-0.0351496613974972,0.0452020311380719,0.52850619614168,-2.23293593444756
"234","female","group E","high school","standard","none",0.498943825262666,0.294745706432225,0.330500671461149,1.21643616620523
"235","female","group C","associate's degree","free/reduced","none",-0.159565871753564,0.139559206152572,-0.00119553713421058,0.117019032193593
"236","female","group D","bachelor's degree","standard","completed",0.32251945981693,0.44433266565086,1.00387267999599,0.0634937533864347
"237","female","group D","master's degree","standard","none",0.503164524240549,0.566737926715138,0.92578222193002,-0.101836195896076
"238","female","group C","associate's degree","free/reduced","none",-0.861267125876416,-0.568137849509152,-0.390701051772937,-0.553061032226671
"239","female","group A","associate's degree","standard","completed",-0.744460321871735,-0.355918456450813,-0.398471719589656,0.756905269946138
"240","female","group C","high school","free/reduced","none",-1.644973315169,-1.62534112414116,-1.65356286448681,-1.02409659642506
"241","female","group D","some college","standard","none",0.21940666070474,0.54405802542082,0.611579333446226,-1.1623048996127
"242","female","group D","master's degree","free/reduced","completed",-0.352870442060322,0.0828739508711496,0.752183516177233,1.88656320026387
"243","female","group C","some high school","standard","completed",-1.44438031908826,-1.21485020719183,-0.861920028316331,-0.760952610508198
"244","female","group C","high school","standard","none",-0.374244228707888,0.225420700818563,0.136584674445515,0.0537117363640292
"245","female","group B","high school","standard","none",-0.529520523101354,-0.491134346087746,-0.596800576877404,-0.139638770890051
"246","female","group A","associate's degree","free/reduced","none",-1.67433457623189,-1.29965107902773,-1.31979558086682,-1.18769805404895
"247","female","group D","some college","standard","none",-0.979801286403198,-0.798729468485286,-0.92512452693457,-0.66833838503006
"248","female","group C","some high school","standard","completed",0.689735038732387,1.55666635402783,1.13085150956783,0.310134715941448
"249","female","group C","master's degree","free/reduced","none",-0.920700608793806,-0.287702244109898,-0.464684416666296,-0.813835581297884
"250","female","group E","high school","standard","none",0.539576327006837,0.789313727835469,0.198008090534042,-0.315641119392486
"251","female","group D","associate's degree","standard","none",0.529489522025112,0.863179297680279,0.996114955036703,0.918883925766653
"252","female","group C","some high school","standard","none",0.707366413179267,1.58494242127223,1.32614866381837,0.309427008254717
"253","female","group D","some college","free/reduced","none",-0.0498944978233083,0.771282902676015,0.594718737432561,-1.49324394783282
"254","female","group C","associate's degree","standard","none",0.190585257498983,0.736789261332298,0.217872226312467,1.49911824831967
"255","female","group D","associate's degree","free/reduced","none",-0.6920011835073,-0.33660435625091,-0.330373821700737,-1.06925265814667
"256","female","group C","high school","standard","none",0.966479969886431,0.902450864711288,0.960725912296122,0.02340314800419
"257","female","group D","some college","standard","none",0.192494057823028,0.407152761895506,0.397244546984383,-0.873233550127074
"258","female","group D","some high school","standard","none",-0.442523591481644,-0.0508584358081498,-0.464680046494493,1.13237466237417
"259","female","group E","bachelor's degree","standard","none",0.915928922397439,0.960302107163795,0.991994919006769,1.89883286744123
"260","female","group B","some college","free/reduced","completed",-0.053132539324049,0.443306704958984,0.131238825618991,-0.620758248479725
"261","female","group C","some college","standard","completed",0.0797301542270945,0.740196092770742,0.727147793712193,-0.344456576315375
"262","female","group B","some high school","standard","completed",-0.428041803960191,0.173003937719983,0.397356521680748,-0.903877048261476
